이체년월,법정동시도,법정동시군_일부통합(연금일시금분류(일시금합침)),노령연금 수급자수,노령연금 금액,장애연금 수급자수,장애연금 금액,유족연금 수급자수,유족연금 금액,일시금 수급자수,일시금 금액
2023-05,강원도,평창군,7032 ,3354971740 ,68 ,49326740 ,1218 ,294882380 ,21 ,122047350 
2023-05,강원도,정선군,6063 ,2855225160 ,100 ,37093310 ,1348 ,317476000 ,10 ,36930320 
2023-05,강원도,철원군,5383 ,2329055520 ,46 ,20955600 ,1159 ,278487540 ,15 ,94426780 
2023-05,강원도,화천군,3058 ,1340278990 ,29 ,12848010 ,601 ,145960330 ,11 ,57741340 
2023-05,강원도,양구군,2546 ,1084497170 ,29 ,46736670 ,525 ,124300290 ,9 ,21568670 
2023-05,강원도,인제군,3886 ,1779299840 ,37 ,15314800 ,735 ,185519720 ,10 ,64304870 
2023-05,강원도,고성군,4078 ,1740673820 ,46 ,19825570 ,955 ,228047360 ,10 ,56555050 
2023-05,강원도,양양군,4521 ,2060709840 ,52 ,22635260 ,1048 ,252921000 ,17 ,125666140 
2023-05,충청북도,청주시,75836 ,39825375600 ,1116 ,690939160 ,13906 ,3929418470 ,276 ,1513973010 
2023-05,충청북도,충주시,25331 ,11839723790 ,348 ,234091670 ,4725 ,1202502600 ,75 ,494178230 
2023-05,충청북도,제천시,17579 ,8523323030 ,226 ,120102190 ,3281 ,894675180 ,49 ,436443690 
2023-05,충청북도,보은군,6280 ,2790974490 ,64 ,59854650 ,1452 ,330193090 ,10 ,62871460 
2023-05,충청북도,옥천군,9213 ,4259470690 ,101 ,46150380 ,1821 ,440482260 ,12 ,90973930 
2023-05,충청북도,영동군,8677 ,3926124310 ,68 ,32180430 ,1839 ,450340050 ,14 ,158015450 
2023-05,충청북도,증평군,4089 ,1968239850 ,49 ,22016340 ,757 ,177618640 ,13 ,64604430 
2023-05,충청북도,진천군,9424 ,4667083670 ,119 ,92824440 ,1732 ,426580260 ,58 ,535700940 
2023-05,충청북도,괴산군,7743 ,3698234090 ,40 ,70445400 ,1525 ,353725390 ,21 ,66101840 
2023-05,충청북도,음성군,12942 ,6191060350 ,164 ,68062880 ,2330 ,570391990 ,88 ,763954330 
2023-05,충청북도,단양군,5522 ,2682854350 ,65 ,39289780 ,1071 ,268648390 ,14 ,100446950 
2023-05,충청남도,천안시,50566 ,27097837960 ,838 ,457421330 ,9085 ,2563804520 ,221 ,1472292150 
2023-05,충청남도,공주시,15782 ,6962053720 ,143 ,62848240 ,3156 ,752914350 ,38 ,164209480 
2023-05,충청남도,보령시,15007 ,6361099290 ,205 ,80057490 ,3278 ,716824010 ,41 ,186601120 
2023-05,충청남도,아산시,26930 ,13545633020 ,436 ,295343690 ,4940 ,1291985110 ,147 ,863363060 
2023-05,충청남도,서산시,18742 ,8862313440 ,215 ,92861410 ,3526 ,871921200 ,52 ,350160050 
2023-05,충청남도,논산시,16945 ,7217276590 ,159 ,81394590 ,3462 ,782947860 ,41 ,248514340 
2023-05,충청남도,계룡시,2915 ,1423492390 ,43 ,31781690 ,504 ,138567060 ,5 ,14771310 
2023-05,충청남도,당진시,18357 ,8655918180 ,247 ,125859620 ,3623 ,918461550 ,69 ,490553930 
2023-05,충청남도,금산군,9142 ,3802320860 ,70 ,29754680 ,2017 ,453081700 ,20 ,111320520 
2023-05,충청남도,부여군,12520 ,5253243370 ,135 ,59762520 ,2723 ,612166780 ,15 ,48203880 
2023-05,충청남도,서천군,10126 ,4231391170 ,125 ,57401350 ,2148 ,473144950 ,18 ,96258130 
2023-05,충청남도,청양군,6160 ,2596654900 ,58 ,24471400 ,1408 ,297065930 ,11 ,70244250 
2023-05,충청남도,홍성군,12590 ,5586668090 ,167 ,104481890 ,2692 ,651795750 ,37 ,223529520 
2023-05,충청남도,예산군,13081 ,5783957330 ,139 ,65865510 ,2739 ,650648510 ,32 ,230100640 
2023-05,충청남도,태안군,10866 ,4591966410 ,106 ,40146980 ,2277 ,516713700 ,22 ,93965060 
2023-05,전라북도,전주시,59758 ,29277440350 ,833 ,439229020 ,10625 ,2952716450 ,143 ,760057590 
2023-05,전라북도,군산시,30784 ,14812317000 ,448 ,230622990 ,5811 ,1487885850 ,93 ,517554260 
2023-05,전라북도,익산시,34554 ,15288491960 ,458 ,210525660 ,6188 ,1476469800 ,71 ,299933220 
2023-05,전라북도,정읍시,16933 ,6410546320 ,173 ,103482240 ,3860 ,796165460 ,48 ,301890410 
2023-05,전라북도,남원시,13091 ,5141423300 ,138 ,54769280 ,2946 ,636450910 ,16 ,78091210 
2023-05,전라북도,김제시,14270 ,5481713200 ,134 ,70938020 ,3196 ,704233150 ,24 ,190110070 
2023-05,전라북도,완주군,12921 ,5729617690 ,163 ,66999160 ,2542 ,567544140 ,36 ,194891680 
2023-05,전라북도,진안군,5156 ,2129372820 ,47 ,22204900 ,1123 ,234350340 ,4 ,7830620 
2023-05,전라북도,무주군,4599 ,1839709640 ,36 ,15333280 ,1117 ,242170870 ,23 ,61992940 
2023-05,전라북도,장수군,4377 ,1740245270 ,45 ,32147760 ,1075 ,221884270 ,5 ,25332320 
2023-05,전라북도,임실군,5540 ,2223677290 ,44 ,19761780 ,1318 ,279958830 ,5 ,13136390 
2023-05,전라북도,순창군,5359 ,2053319700 ,36 ,16298130 ,1482 ,290284550 ,5 ,20947970 
2023-05,전라북도,고창군,10182 ,3816827830 ,86 ,43742370 ,2544 ,529066530 ,14 ,106872070 
2023-05,전라북도,부안군,8888 ,3352916930 ,76 ,33493450 ,2112 ,451973540 ,30 ,139210130 
2023-05,전라남도,목포시,22556 ,9588585270 ,290 ,137365630 ,4481 ,1088702340 ,82 ,353569660 
2023-05,전라남도,여수시,33429 ,16241635480 ,431 ,182390930 ,7037 ,1795437540 ,124 ,836374340 
2023-05,전라남도,순천시,27211 ,13540831560 ,394 ,200282040 ,5628 ,1431090040 ,48 ,255826290 
2023-05,전라남도,나주시,15213 ,6298789990 ,155 ,101549830 ,3650 ,814225090 ,43 ,241907100 
2023-05,전라남도,광양시,14826 ,8725505170 ,200 ,121689460 ,2983 ,777138930 ,25 ,111405580 
2023-05,전라남도,담양군,8533 ,3682537840 ,83 ,27560550 ,1935 ,418238120 ,12 ,51562410 
2023-05,전라남도,곡성군,5760 ,2320136330 ,46 ,18005100 ,1486 ,307400290 ,4 ,8094480 
2023-05,전라남도,구례군,4653 ,1864036980 ,44 ,19012580 ,1240 ,259170860 ,9 ,70978510 
2023-05,전라남도,고흥군,12787 ,4756438780 ,119 ,48962070 ,3836 ,816088110 ,120 ,170154060 
2023-05,전라남도,보성군,7468 ,2889579000 ,64 ,63399800 ,2111 ,444697860 ,4 ,14628580 
2023-05,전라남도,화순군,10330 ,4446373540 ,113 ,84787980 ,2637 ,583330140 ,18 ,81772120 
2023-05,전라남도,장흥군,6374 ,2385374620 ,60 ,71896560 ,1766 ,394935300 ,10 ,27384530 
2023-05,전라남도,강진군,6291 ,2496838320 ,46 ,19383940 ,1700 ,378261810 ,13 ,63530880 
2023-05,전라남도,해남군,11260 ,4345477860 ,111 ,48312050 ,3110 ,699545470 ,19 ,47971780 
2023-05,전라남도,영암군,8026 ,3265884560 ,80 ,40945170 ,2159 ,488023820 ,18 ,134439260 
2023-05,전라남도,무안군,9780 ,4009010710 ,133 ,61194190 ,2520 ,591565550 ,22 ,98020040 
2023-05,전라남도,함평군,6254 ,2463944150 ,69 ,45689190 ,1673 ,364563080 ,12 ,88817170 
2023-05,전라남도,영광군,7915 ,3126251720 ,83 ,46151090 ,2197 ,485078350 ,23 ,110701680 
2023-05,전라남도,장성군,7897 ,3319384310 ,61 ,28962680 ,1842 ,402316510 ,13 ,64310540 
2023-05,전라남도,완도군,7669 ,2868685520 ,61 ,26757110 ,2346 ,527591580 ,23 ,74653200 
2023-05,전라남도,진도군,4792 ,1815078210 ,37 ,17009980 ,1468 ,330936250 ,8 ,32261450 
2023-05,전라남도,신안군,7551 ,2942808590 ,54 ,27008300 ,2108 ,476850870 ,5 ,28578440 
2023-05,경상북도,포항시,60393 ,36847373170 ,788 ,427610030 ,11481 ,3477887340 ,154 ,917210550 
2023-05,경상북도,경주시,37247 ,19366162050 ,517 ,263394190 ,7063 ,1800759330 ,93 ,535639910 
2023-05,경상북도,김천시,19510 ,9051604350 ,224 ,148490630 ,3817 ,924520200 ,32 ,218085500 
2023-05,경상북도,안동시,20990 ,9071577430 ,261 ,156324510 ,4829 ,1180282140 ,46 ,205293010 
2023-05,경상북도,구미시,36422 ,20727910630 ,581 ,366341260 ,6128 ,1744167490 ,85 ,515766070 
2023-05,경상북도,영주시,15301 ,6399961420 ,178 ,96620740 ,3236 ,778199860 ,35 ,163435630 
2023-05,경상북도,영천시,17548 ,7805184190 ,197 ,88127850 ,3599 ,827618870 ,41 ,304717920 
2023-05,경상북도,상주시,17118 ,7222796790 ,171 ,73403250 ,4492 ,1009366440 ,20 ,80551660 
2023-05,경상북도,문경시,12404 ,5560669800 ,139 ,73683400 ,3068 ,700238520 ,20 ,124467690 
2023-05,경상북도,경산시,30452 ,14704302260 ,386 ,185564750 ,5518 ,1458290280 ,81 ,522211020 
2023-05,경상북도,군위군,5564 ,2454557330 ,43 ,17024180 ,1179 ,266982700 ,5 ,45051650 
2023-05,경상북도,의성군,11909 ,4976613030 ,101 ,41214860 ,3220 ,746626930 ,6 ,21221380 
2023-05,경상북도,청송군,5084 ,2235606790 ,46 ,20407000 ,1241 ,295215160 ,8 ,42381590 
2023-05,경상북도,영양군,3112 ,1304625620 ,23 ,9598100 ,824 ,209407850 ,9 ,17405400 
2023-05,경상북도,영덕군,7229 ,2949608240 ,54 ,24862180 ,1993 ,431235670 ,15 ,76817880 
2023-05,경상북도,청도군,9708 ,4415287670 ,73 ,28840710 ,2272 ,535910830 ,14 ,59904350 
2023-05,경상북도,고령군,5974 ,2570875050 ,72 ,43207920 ,1340 ,313106860 ,20 ,131017940 
2023-05,경상북도,성주군,8452 ,3820865750 ,66 ,27913030 ,1756 ,419625650 ,19 ,113696070 
2023-05,경상북도,칠곡군,12791 ,6570560140 ,168 ,123209450 ,2460 ,667219060 ,32 ,269582030 
2023-05,경상북도,예천군,8996 ,3820980880 ,91 ,38168190 ,2469 ,577910730 ,12 ,82042430 
2023-05,경상북도,봉화군,6431 ,2818492050 ,65 ,26489990 ,1463 ,341287010 ,11 ,80921530 
2023-05,경상북도,울진군,7638 ,3426535370 ,76 ,34677340 ,1945 ,456401250 ,23 ,136415790 
2023-05,경상북도,울릉군,1310 ,603721400 ,8 ,2622150 ,266 ,68342930 ,3 ,14415850 
2023-05,경상남도,창원시,111895 ,67087259370 ,1564 ,841407560 ,18216 ,5522935970 ,331 ,1778039990 
2023-05,경상남도,진주시,35388 ,17200863230 ,549 ,282486100 ,7170 ,1900819690 ,103 ,517240020 
2023-05,경상남도,통영시,14526 ,6626587720 ,233 ,125354590 ,3085 ,797794180 ,82 ,488862750 
2023-05,경상남도,사천시,13135 ,5849943610 ,171 ,82848570 ,2891 ,704965540 ,86 ,638283490 
2023-05,경상남도,김해시,47265 ,25329124670 ,989 ,555029260 ,8766 ,2447454660 ,195 ,1355907600 
2023-05,경상남도,밀양시,18019 ,8511389630 ,174 ,117268790 ,3860 ,932420370 ,36 ,195070380 
2023-05,경상남도,거제시,22522 ,15917355910 ,387 ,227602840 ,4301 ,1367641140 ,63 ,381154560 
2023-05,경상남도,양산시,37616 ,20374065710 ,650 ,366024350 ,6538 ,1900640600 ,77 ,519477120 
2023-05,경상남도,의령군,5477 ,2478990940 ,48 ,33228120 ,1316 ,294070000 ,8 ,34893410 
2023-05,경상남도,함안군,10127 ,5045007430 ,105 ,44315190 ,2198 ,547704160 ,40 ,203356220 
2023-05,경상남도,창녕군,11341 ,5156797000 ,132 ,56366960 ,2525 ,596376470 ,31 ,281694540 
2023-05,경상남도,고성군,9272 ,4130024830 ,114 ,63089840 ,2050 ,478771950 ,27 ,154848420 
2023-05,경상남도,남해군,8110 ,3536687360 ,77 ,32160350 ,2276 ,531832300 ,16 ,115316360 
2023-05,경상남도,하동군,8417 ,3659748090 ,79 ,34022320 ,1952 ,453634550 ,16 ,106433990 
2023-05,경상남도,산청군,7119 ,3197148000 ,59 ,25871870 ,1679 ,379368580 ,10 ,77469210 
2023-05,경상남도,함양군,7177 ,3041013840 ,62 ,26443450 ,1857 ,435479500 ,11 ,85440870 
2023-05,경상남도,거창군,9930 ,4179919130 ,88 ,33463240 ,2560 ,579451760 ,12 ,41379010 
2023-05,경상남도,합천군,9273 ,3998737730 ,77 ,54687050 ,2532 ,579946200 ,12 ,85073010 
2023-05,제주특별자치도,제주시,44881 ,21702346470 ,577 ,360800410 ,8995 ,2451969310 ,137 ,802940890 
2023-05,제주특별자치도,서귀포시,21936 ,10050157230 ,243 ,172008380 ,4333 ,1124678800 ,51 ,311815710 
2023-06,서울특별시,종로구,14111 ,7585237080 ,91 ,51964610 ,2083 ,658384620 ,34 ,167532480 
2023-06,서울특별시,중구,12493 ,6272349210 ,111 ,78657650 ,1755 ,519250780 ,43 ,255440080 
2023-06,서울특별시,용산구,20577 ,12141718890 ,166 ,85856490 ,2889 ,951087260 ,70 ,657752970 
2023-06,서울특별시,성동구,27062 ,14939224780 ,232 ,129067260 ,4081 ,1287818380 ,81 ,570684220 
2023-06,서울특별시,광진구,31465 ,17105823360 ,299 ,270407210 ,4775 ,1477655240 ,103 ,637407600 
2023-06,서울특별시,동대문구,34710 ,16690509180 ,377 ,198938340 ,5584 ,1596491530 ,101 ,985641710 
2023-06,서울특별시,중랑구,41541 ,19435795390 ,450 ,253492690 ,6658 ,1883325860 ,130 ,850091690 
2023-06,서울특별시,성북구,42040 ,21284920220 ,414 ,304125440 ,6766 ,2005622250 ,106 ,534105780 
2023-06,서울특별시,강북구,34058 ,15105595130 ,408 ,244099380 ,5724 ,1595152000 ,102 ,508973490 
2023-06,서울특별시,도봉구,38607 ,19809196090 ,390 ,255330100 ,5841 ,1748937790 ,60 ,307189690 
2023-06,서울특별시,노원구,50483 ,26188087240 ,627 ,367356560 ,8266 ,2444866840 ,94 ,512443370 
2023-06,서울특별시,은평구,49739 ,24631478090 ,530 ,278980390 ,7739 ,2259274070 ,106 ,741882820 
2023-06,서울특별시,서대문구,30424 ,15994649910 ,307 ,263639900 ,4735 ,1455827010 ,72 ,471296710 
2023-06,서울특별시,마포구,30881 ,17289194350 ,310 ,251460370 ,4972 ,1593154330 ,83 ,519568380 
2023-06,서울특별시,양천구,44342 ,25907713730 ,461 ,308857420 ,6563 ,2097581130 ,87 ,621447390 
2023-06,서울특별시,강서구,56644 ,31185385400 ,709 ,459539970 ,8309 ,2589446840 ,155 ,1091461180 
2023-06,서울특별시,구로구,44227 ,23269371630 ,480 ,265253940 ,6705 ,2022927000 ,225 ,1098568670 
2023-06,서울특별시,금천구,25182 ,12404786840 ,298 ,226116690 ,3779 ,1050724020 ,141 ,790810680 
2023-06,서울특별시,영등포구,36012 ,20876608770 ,365 ,220303400 ,5350 ,1718153280 ,190 ,1002824830 
2023-06,서울특별시,동작구,38198 ,21694113710 ,308 ,223615380 ,5670 ,1842985180 ,103 ,728078780 
2023-06,서울특별시,관악구,45649 ,22271465070 ,502 ,293222220 ,7286 ,2156069330 ,141 ,814170680 
2023-06,서울특별시,서초구,35919 ,25748976400 ,247 ,164480030 ,4625 ,1887175410 ,77 ,1022520000 
2023-06,서울특별시,강남구,46985 ,34218604220 ,400 ,324674130 ,6473 ,2588107250 ,109 ,1028057500 
2023-06,서울특별시,송파구,63575 ,41748252870 ,581 ,428910870 ,8082 ,2892519310 ,139 ,1064881430 
2023-06,서울특별시,강동구,46324 ,26453975630 ,524 ,326328130 ,6552 ,2086619210 ,118 ,796227210 
2023-06,부산광역시,중구,5828 ,2463707300 ,67 ,28170640 ,970 ,245042450 ,24 ,108920540 
2023-06,부산광역시,서구,14933 ,7000070090 ,165 ,90983950 ,2746 ,770173330 ,54 ,298109360 
2023-06,부산광역시,동구,12285 ,5552750300 ,140 ,71581480 ,2413 ,678662150 ,30 ,157086400 
2023-06,부산광역시,영도구,17419 ,8567376460 ,218 ,94389780 ,3490 ,981397370 ,39 ,288370820 
2023-06,부산광역시,부산진구,43696 ,21643583380 ,562 ,248207540 ,8200 ,2344954700 ,97 ,537713800 
2023-06,부산광역시,동래구,32362 ,17214882390 ,352 ,239682010 ,5674 ,1718775160 ,46 ,207991930 
2023-06,부산광역시,남구,32109 ,16681761230 ,365 ,164754030 ,6104 ,1811626770 ,74 ,427548580 
2023-06,부산광역시,북구,35747 ,19164087960 ,509 ,248254700 ,5656 ,1631176600 ,82 ,554344200 
2023-06,부산광역시,해운대구,44028 ,25053640630 ,488 ,315580540 ,7346 ,2298620810 ,98 ,611183620 
2023-06,부산광역시,사하구,41530 ,21631823170 ,566 ,310993260 ,7010 ,2028715890 ,105 ,589566630 
2023-06,부산광역시,금정구,30107 ,16081761320 ,335 ,168352840 ,5059 ,1529435250 ,56 ,224776780 
2023-06,부산광역시,강서구,12588 ,6679446130 ,179 ,71406550 ,1979 ,565702570 ,41 ,326937080 
2023-06,부산광역시,연제구,25007 ,12812569740 ,267 ,127960230 ,4373 ,1298411840 ,55 ,388529380 
2023-06,부산광역시,수영구,22138 ,11637595570 ,236 ,129877050 ,3754 ,1181219730 ,57 ,476324400 
2023-06,부산광역시,사상구,28951 ,14935097350 ,391 ,184699050 ,5043 ,1443127820 ,79 ,419067640 
2023-06,부산광역시,기장군,17855 ,9064346480 ,254 ,111110240 ,3244 ,921056760 ,43 ,302784610 
2023-06,대구광역시,중구,8598 ,3820608140 ,91 ,41678240 ,1499 ,416636050 ,22 ,128504270 
2023-06,대구광역시,동구,41583 ,19070829760 ,510 ,299697550 ,7307 ,1982042480 ,76 ,372650970 
2023-06,대구광역시,서구,24737 ,10778769810 ,330 ,128233640 ,4599 ,1178306440 ,79 ,389999620 
2023-06,대구광역시,남구,17915 ,7830184070 ,200 ,92219260 ,3352 ,906958470 ,41 ,222955420 
2023-06,대구광역시,북구,45376 ,22005989720 ,665 ,303892180 ,8475 ,2289137690 ,119 ,742074440 
2023-06,대구광역시,수성구,38985 ,21809186820 ,483 ,284306660 ,6647 ,2066493780 ,69 ,352667140 
2023-06,대구광역시,달서구,56943 ,29545771860 ,840 ,390351180 ,9916 ,2846850190 ,173 ,1050277340 
2023-06,대구광역시,달성군,26252 ,13370824310 ,405 ,208453590 ,4611 ,1225801460 ,67 ,359381030 
2023-06,대구광역시,군위군,5563 ,2456474340 ,44 ,35812610 ,1175 ,265316710 ,5 ,32758630 
2023-06,인천광역시,중구,12969 ,6737943610 ,174 ,111547500 ,2009 ,599994660 ,54 ,430714440 
2023-06,인천광역시,동구,8437 ,4210996420 ,108 ,45341620 ,1549 ,437835890 ,19 ,160310020 
2023-06,인천광역시,미추홀구,42613 ,21390501220 ,587 ,315346060 ,7583 ,2196811790 ,116 ,613309780 
2023-06,인천광역시,연수구,29862 ,19301051000 ,436 ,284874980 ,4447 ,1491280000 ,92 ,601423530 
2023-06,인천광역시,남동구,48225 ,25588617020 ,804 ,442998050 ,8006 ,2344198690 ,178 ,1349420010 
2023-06,인천광역시,부평구,49664 ,26279028750 ,765 ,392648590 ,8367 ,2506361230 ,210 ,1275503970 
2023-06,인천광역시,계양구,29795 ,15985374400 ,455 ,320398830 ,4783 ,1399422020 ,85 ,521087190 
2023-06,인천광역시,서구,47783 ,26679278450 ,861 ,484447170 ,7542 ,2302801420 ,199 ,1490222250 
2023-06,인천광역시,강화군,12950 ,6229292740 ,102 ,62700170 ,2071 ,505178680 ,24 ,95537170 
2023-06,인천광역시,옹진군,3280 ,1646141350 ,26 ,12148380 ,577 ,151829310 ,5 ,52356470 
2023-06,광주광역시,동구,12189 ,5637367980 ,104 ,65159100 ,2112 ,566607410 ,26 ,91826690 
2023-06,광주광역시,서구,26227 ,13573090470 ,336 ,171730970 ,4684 ,1350368170 ,57 ,272231060 
2023-06,광주광역시,남구,22067 ,10304678130 ,278 ,146532850 ,4063 ,1141855300 ,52 ,229146980 
2023-06,광주광역시,북구,41063 ,19857983520 ,578 ,299860600 ,7328 ,2016263990 ,86 ,434401450 
2023-06,광주광역시,광산구,27226 ,14005213700 ,546 ,284949290 ,5599 ,1540764750 ,114 ,617556150 
2023-06,대전광역시,동구,25132 ,11292037650 ,317 ,146075020 ,4382 ,1145328730 ,71 ,339463100 
2023-06,대전광역시,중구,25962 ,12137818930 ,309 ,155359680 ,4502 ,1231067730 ,65 ,457627200 
2023-06,대전광역시,서구,39671 ,21579675290 ,503 ,282615170 ,6403 ,1906648290 ,145 ,823154060 
2023-06,대전광역시,유성구,24064 ,15442657070 ,324 ,236783830 ,3657 ,1196001880 ,56 ,391810640 
2023-06,대전광역시,대덕구,19438 ,10037423150 ,298 ,127968790 ,3075 ,867892060 ,42 ,241529160 
2023-06,울산광역시,중구,23303 ,15570504510 ,353 ,172489540 ,3902 ,1322712460 ,66 ,410828240 
2023-06,울산광역시,남구,30832 ,21932586550 ,445 ,338519820 ,5078 ,1849587470 ,94 ,632316050 
2023-06,울산광역시,동구,18057 ,15910936150 ,201 ,102535720 ,2712 ,1065068830 ,45 ,325310470 
2023-06,울산광역시,북구,17213 ,13905373830 ,325 ,182323420 ,2809 ,984387620 ,45 ,282390710 
2023-06,울산광역시,울주군,25619 ,16042318220 ,377 ,202424590 ,4385 ,1317694220 ,72 ,606596800 
2023-06,세종특별자치시,세종특별자치시,24207 ,13747154040 ,341 ,243341330 ,4168 ,1175850200 ,66 ,628337220 
2023-06,경기도,수원시,91779 ,53323171750 ,1322 ,893515490 ,15141 ,4689996620 ,365 ,2475551110 
2023-06,경기도,성남시,87120 ,51548100590 ,925 ,650749960 ,12646 ,4031065160 ,212 ,1626697450 
2023-06,경기도,의정부시,42710 ,20724305900 ,603 ,312213680 ,7653 ,2190374240 ,125 ,759208570 
2023-06,경기도,안양시,55721 ,33078919540 ,629 ,406281540 ,8272 ,2623435290 ,140 ,944360060 
2023-06,경기도,부천시,82616 ,43599942590 ,1052 ,582671530 ,12645 ,3637830690 ,258 ,1741109220 
2023-06,경기도,광명시,29181 ,15715418840 ,369 ,220996940 ,4551 ,1349340570 ,55 ,311442790 
2023-06,경기도,평택시,45487 ,24560402200 ,685 ,388532590 ,8426 ,2396296040 ,219 ,1569718070 
2023-06,경기도,동두천시,10441 ,4778465700 ,149 ,70504210 ,1970 ,526663870 ,39 ,223828700 
2023-06,경기도,안산시,55262 ,31375354950 ,1044 ,604431610 ,9139 ,2716331160 ,299 ,1930240130 
2023-06,경기도,고양시,96878 ,55905274210 ,1207 ,940963810 ,14942 ,4838527410 ,279 ,1940768970 
2023-06,경기도,과천시,6760 ,4949416500 ,40 ,25146300 ,810 ,290999460 ,7 ,37497830 
2023-06,경기도,구리시,17489 ,9057344450 ,243 ,131533290 ,2743 ,795241320 ,51 ,302497570 
2023-06,경기도,남양주시,63758 ,31995827810 ,955 ,495007270 ,10373 ,2979672450 ,202 ,1101125340 
2023-06,경기도,오산시,16640 ,9008989680 ,282 ,191483030 ,2999 ,869588110 ,80 ,515157400 
2023-06,경기도,시흥시,37733 ,19852224920 ,788 ,417701300 ,6081 ,1765377090 ,269 ,1867415140 
2023-06,경기도,군포시,26478 ,15631636430 ,322 ,202702130 ,4073 ,1266512370 ,86 ,527682600 
2023-06,경기도,의왕시,16705 ,10422717610 ,185 ,151706200 ,2317 ,750948050 ,31 ,200923170 
2023-06,경기도,하남시,27898 ,15828814350 ,340 ,241253020 ,3758 ,1176118320 ,79 ,588741250 
2023-06,경기도,용인시,91863 ,57271061080 ,1041 ,676538130 ,13995 ,4898579540 ,238 ,1776785640 
2023-06,경기도,파주시,41909 ,21320900360 ,631 ,324889100 ,7366 ,2084006630 ,153 ,1091802720 
2023-06,경기도,이천시,21420 ,11123679990 ,310 ,140725930 ,3814 ,1041518240 ,84 ,685016470 
2023-06,경기도,안성시,21313 ,10763854780 ,255 ,176799650 ,3692 ,964138640 ,97 ,909038900 
2023-06,경기도,김포시,40136 ,22114002350 ,568 ,374425570 ,6206 ,1918255770 ,180 ,1549125400 
2023-06,경기도,화성시,59121 ,33252403930 ,991 ,582099800 ,9632 ,2818382440 ,355 ,2860299780 
2023-06,경기도,광주시,37442 ,19212612930 ,507 ,304381960 ,5504 ,1575233550 ,158 ,1200414010 
